FISCAL_YR,FISCAL_MTH,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESC,TRANS_DT,AMT
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PERKINS 1214 00012146,EATING PLACES RESTAURANTS,6/25/2017,10.93
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SPIRIT AIRL 4870114254067,AIRLINE,6/25/2017,261.18
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BAJA FRESH SBARRO,EATING PLACES RESTAURANTS,6/26/2017,10.79
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EB 2015 GED ANNUAL CO,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,6/26/2017,400
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EXPEDIA*1109194761606,TRAVEL,6/26/2017,18
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON STARBUCKS,EATING PLACES RESTAURANTS,6/26/2017,5.25
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HISTORIC HOTEL BETHLEH,LODGING,6/26/2017,14
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HISTORIC HOTEL BETHLEH,LODGING,6/26/2017,144.93
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HISTORIC HOTEL BETHLEH,LODGING,6/26/2017,144.93
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HISTORIC HOTEL BETHLEH,LODGING,6/26/2017,289.86
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HISTORIC HOTEL BETHLEH,LODGING,6/26/2017,289.86
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HISTORIC HOTEL BETHLEH,LODGING,6/26/2017,290.7
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,UPS*1Z21X9560494052572,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,6/26/2017,23.1
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,UPS*1Z21X9560494372619,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,6/26/2017,26.32
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STARBUCKS #00761 PHILADEL,FAST FOOD RESTAURANTS,6/26/2017,6
2018,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,KENT-SUSSEX INDUST,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,6/26/2017,701.85
2018,1,DEPT OF EDUCATION,ADVISORY COUNCIL,COMCAST,CABLE SATELLITE OTHER PAY TELEVISION RADIO SVCS,6/27/2017,112.9
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FROZEN ASSETS,FAST FOOD RESTAURANTS,6/27/2017,7.49
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAR STEAK AND LOBSTER R,EATING PLACES RESTAURANTS,6/27/2017,21.06
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TANGERINE GRILL AND PATIO,EATING PLACES RESTAURANTS,6/27/2017,11.22
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VTS AIRPORT TAXI,TRAVEL,6/27/2017,33
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STARBUCKS #00761 PHILADEL,FAST FOOD RESTAURANTS,6/27/2017,0.35
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STARBUCKS #00761 PHILADEL,FAST FOOD RESTAURANTS,6/27/2017,1.63
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STARBUCKS #00761 PHILADEL,FAST FOOD RESTAURANTS,6/27/2017,1.77
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STARBUCKS #00761 PHILADEL,FAST FOOD RESTAURANTS,6/27/2017,6.78
2018,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,STAPLS7138841906000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,6/27/2017,118.31
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ANAHEIM DUCKS 30110480,EATING PLACES RESTAURANTS,6/28/2017,8.41
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FEDEX 850131968873,COURIER SVC-AIR GROUND FREIGHT FORWARDERS,6/28/2017,24.31
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33764 ANAHEIM,LODGING,6/28/2017,10.48
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,POTBELLY 007,FAST FOOD RESTAURANTS,6/28/2017,10.39
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,UPS*000021X956,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,6/28/2017,5.75
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,UPS*ADJ00159559992651,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,6/28/2017,-26.46
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 33703 PHLDL CC,LODGING,6/28/2017,1.35
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 33703 PHLDL CC,LODGING,6/28/2017,1386
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 33703 PHLDL CC,LODGING,6/28/2017,26.05
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 33703 PHLDL CC,LODGING,6/28/2017,288
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 33703 PHLDL CC,LODGING,6/28/2017,37.56
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 33703 PHLDL CC,LODGING,6/28/2017,6.29
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 33703 PHLDL CC,LODGING,6/28/2017,6.83
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CAPRIOTTI'S SANDWI,FAST FOOD RESTAURANTS,6/29/2017,124.45
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HARD ROCK NEW ORLEANS R,EATING PLACES RESTAURANTS,6/29/2017,22.3
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,K PAULS LOUISIANA KITCHEN,EATING PLACES RESTAURANTS,6/29/2017,42.66
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MCDONALD'S F10983,FAST FOOD RESTAURANTS,6/29/2017,9.86
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CHICK-FIL-A #02680,FAST FOOD RESTAURANTS,6/30/2017,234.4
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FEDEX 780891860088,COURIER SVC-AIR GROUND FREIGHT FORWARDERS,6/30/2017,59.35
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FRENCH MARKET REST AND BAR,EATING PLACES RESTAURANTS,6/30/2017,28.09
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7138906664000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,6/30/2017,310.89
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USPS 09082005335430727,POSTAL SERVICES-GOVERNMENT ONLY,6/30/2017,91.63
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EMBERS STEAK HOUSE,EATING PLACES RESTAURANTS,7/1/2017,38.93
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LANGUAGE TESTING INTER,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,7/1/2017,2338
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33716 MW ORL F/B,LODGING,7/1/2017,10.15
2018,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,AWL*PEARSON EDUCATION,BOOKS PERIODICALS AND NEWSPAPERS,7/1/2017,17.43
2018,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,AWL*PEARSON EDUCATION,BOOKS PERIODICALS AND NEWSPAPERS,7/1/2017,94
2018,1,DEPT OF EDUCATION,ADVISORY COUNCIL,DS SERVICES STANDARD COFF,NONDURABLE GOODS NOT ELSEWHERE CLASSIFIED,7/2/2017,6.97
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/2/2017,128.63
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/2/2017,51.01
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,32752 - BWI LONG TERM A,AUTOMOBILE PARKING LOTS AND GARAGES,7/3/2017,52
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,32753 - BWI LONG TERM B,AUTOMOBILE PARKING LOTS AND GARAGES,7/3/2017,48
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DNC TRAVEL - NEW O,FAST FOOD RESTAURANTS,7/3/2017,12.3
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/3/2017,201.55
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/3/2017,201.55
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PATIO CAB SERVICE,TRAVEL,7/3/2017,33
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZONPRIME MEMBERSHIP,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/4/2017,99
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33716 NEW ORLEAN,LODGING,7/4/2017,22.06
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33716 NEW ORLEAN,LODGING,7/4/2017,48.65
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33716 NEW ORLEAN,LODGING,7/4/2017,975
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33716 NEW ORLEAN,LODGING,7/4/2017,975
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON MKTPLACE PMTS,BOOK STORES,7/6/2017,159.98
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON MKTPLACE PMTS,BOOK STORES,7/6/2017,7.98
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EDUCATION WEEK,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/6/2017,84.94
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GAN*NEWSPAPER SUB1052,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/6/2017,29
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/7/2017,406.96
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/7/2017,435.8
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GETTY IMAGES,COMMERCIAL ART GRAPHICS PHOTOGRAPHY,7/7/2017,99
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7139242260000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/7/2017,127.03
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7139242260000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/7/2017,253
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7139242260000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/7/2017,66.58
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7139242260000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/7/2017,97.84
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,7/7/2017,149.89
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,ACADEMY - CDR,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/7/2017,60
2018,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,7/7/2017,18.15
2018,1,DEPT OF EDUCATION,ADVISORY COUNCIL,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,7/8/2017,195.21
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HOMEDEPOT.COM,HOME SUPPLY WAREHOUSE STORES,7/8/2017,599.88
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,RAJAJI INC,EATING PLACES RESTAURANTS,7/8/2017,15.09
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XFRD/BRAINTREE,INTERNAL TRANSACTION,7/8/2017,-156.92
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XFRD/BRAINTREE,INTERNAL TRANSACTION,7/8/2017,-78.47
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XFRD/BRAINTREE,INTERNAL TRANSACTION,7/8/2017,-78.47
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XFRD/BRAINTREE,INTERNAL TRANSACTION,7/8/2017,156.92
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XFRD/BRAINTREE,INTERNAL TRANSACTION,7/8/2017,78.47
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,XFRD/BRAINTREE,INTERNAL TRANSACTION,7/8/2017,78.47
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/9/2017,278.91
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/11/2017,8.36
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ACADEMY - CDR,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/10/2017,60
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BARNES AND NOBLE.COM-BN,BOOKS PERIODICALS AND NEWSPAPERS,7/10/2017,638.17
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/10/2017,7.15
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PIZZAHUT-KFC CHESPKEPLZA,EATING PLACES RESTAURANTS,7/10/2017,8.79
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,QUIZNOS SUB #8345 Q15,FAST FOOD RESTAURANTS,7/10/2017,9.42
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WAL-MART #5039,GROCERY STORES SUPERMARKETS,7/10/2017,17.4
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/10/2017,-29.94
2018,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,AMERICAN RED CROSS,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/10/2017,20
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 WARDMAN PK,LODGING,7/11/2017,123
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 WARDMAN PK,LODGING,7/11/2017,13.95
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BARNES AND NOBLE.COM-BN,BOOKS PERIODICALS AND NEWSPAPERS,7/11/2017,29.59
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CHEESECAKE FACTORY #157,EATING PLACES RESTAURANTS,7/11/2017,13
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARKET STREET GRILL DOWNT,EATING PLACES RESTAURANTS,7/11/2017,48.56
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/11/2017,25.57
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 WARDMAN PK,LODGING,7/11/2017,464.88
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PF CHANGS #6000,EATING PLACES RESTAURANTS,7/11/2017,18.15
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7139539805000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/11/2017,287.4
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,7/11/2017,1436.17
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,7/11/2017,280.07
2018,1,DEPT OF EDUCATION,ADVISORY COUNCIL,VZWRLSS*APOCC VISB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,7/12/2017,26.25
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BLARNEY PUB AND GR,EATING PLACES RESTAURANTS,7/12/2017,24.48
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BLARNEY PUB AND GR,EATING PLACES RESTAURANTS,7/12/2017,24.96
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CAFFE MOLISE,EATING PLACES RESTAURANTS,7/12/2017,12.53
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CAFFE MOLISE,EATING PLACES RESTAURANTS,7/12/2017,12.53
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GINGER BEEF,EATING PLACES RESTAURANTS,7/12/2017,23.38
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MAKI OF JAPN 135,FAST FOOD RESTAURANTS,7/12/2017,10.02
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MAKI OF JAPN 135,FAST FOOD RESTAURANTS,7/12/2017,12.17
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MAKI OF JAPN 135,FAST FOOD RESTAURANTS,7/12/2017,2.15
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/12/2017,6.15
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SQ *CLEMENT / TAXI SERVIC,OTHER SERVICES NOT ELSEWHERE CLASSIFIED,7/12/2017,56.18
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,THE BLUE IGUANA - SALT,EATING PLACES RESTAURANTS,7/12/2017,13.87
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,THE BLUE IGUANA - SALT,EATING PLACES RESTAURANTS,7/12/2017,14.07
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CARIBOU COFFEE#1257,FAST FOOD RESTAURANTS,7/13/2017,8.59
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CARIBOU COFFEE#1257,FAST FOOD RESTAURANTS,7/13/2017,8.59
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CHEESECAKE FACTORY #157,EATING PLACES RESTAURANTS,7/13/2017,28.7
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CHEESECAKE FACTORY #157,EATING PLACES RESTAURANTS,7/13/2017,31.75
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,IDU*INSIGHT PUBLIC SEC,COMPUTER SOFTWARE STORES,7/13/2017,77
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MAI THAI,EATING PLACES RESTAURANTS,7/13/2017,30.24
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/13/2017,6.15
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/13/2017,8.52
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TEA HOUSE CHINESE,EATING PLACES RESTAURANTS,7/13/2017,24.56
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TEA HOUSE CHINESE,EATING PLACES RESTAURANTS,7/13/2017,32.22
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/13/2017,-72.99
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/13/2017,29.94
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN ALEXANDRIA DINE,EATING PLACES RESTAURANTS,7/13/2017,17.3
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BRUEGGERS #520,FAST FOOD RESTAURANTS,7/14/2017,10.31
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BRUEGGERS #520,FAST FOOD RESTAURANTS,7/14/2017,8.37
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,JIMMY JOHNS - 1623,FAST FOOD RESTAURANTS,7/14/2017,11.74
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,JIMMY JOHNS - 1623,FAST FOOD RESTAURANTS,7/14/2017,7.54
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LANGUAGE TESTING INTER,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,7/14/2017,70
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/14/2017,3.18
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/14/2017,3.18
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,POTBELLY 182,FAST FOOD RESTAURANTS,7/14/2017,11.61
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ROMMEL'S ACE HOME CENTER,HARDWARE STORES,7/14/2017,20.84
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SCHOOL HEALTH CORP,DENTAL-LAB-MED-OPHTHALMIC HOSP EQUIP SUPPLIES,7/14/2017,3104
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SCHOOL HEALTH CORP,DENTAL-LAB-MED-OPHTHALMIC HOSP EQUIP SUPPLIES,7/14/2017,34.27
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STARBUCKS #02488 MINNEAPO,FAST FOOD RESTAURANTS,7/14/2017,2.42
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TEXAS DE BRAZIL - SALT LA,EATING PLACES RESTAURANTS,7/14/2017,55
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TEXAS DE BRAZIL - SALT LA,EATING PLACES RESTAURANTS,7/14/2017,55.53
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,THE WHARF INC.,EATING PLACES RESTAURANTS,7/14/2017,49.89
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TITLEI.ORG,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/14/2017,95
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TITLEI.ORG,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/14/2017,95
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VZWRLSS*MY VZ VB P,TELECOM INCL PREPAID-RECURRING PHONE SVCS,7/14/2017,361.15
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/14/2017,203.68
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WB MASON,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/14/2017,72.99
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WWW.CSIET.ORG,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/14/2017,550
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ASSOC SUPERV AND CURR,DIRECT MARKETING-CATALOG MERCHANTS,7/15/2017,59
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CANTINA 1,EATING PLACES RESTAURANTS,7/15/2017,28.78
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CANTINA 1,EATING PLACES RESTAURANTS,7/15/2017,29.77
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CARIBOU COFFEE#1257,FAST FOOD RESTAURANTS,7/15/2017,8.05
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CARIBOU COFFEE#1257,FAST FOOD RESTAURANTS,7/15/2017,9.56
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DELAWARE INDUSTRIES FOR T,ACCESSORY AND APPAREL STORES-MISCELLANEOUS,7/15/2017,58.61
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EDUCATION WEEK,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/15/2017,39
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GRACE'S MANDARIN,EATING PLACES RESTAURANTS,7/15/2017,31
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GRACE'S MANDARIN,EATING PLACES RESTAURANTS,7/15/2017,42.1
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/15/2017,2.64
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/15/2017,3.18
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 33758 SLC,LODGING,7/15/2017,3.18
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MICHELANGELOS ON MAIN,EATING PLACES RESTAURANTS,7/15/2017,21.31
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MICHELANGELOS ON MAIN,EATING PLACES RESTAURANTS,7/15/2017,24.22
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,NESTLE TH #2106,BAKERIES,7/15/2017,4.27
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,REDROCKS ALEX,EATING PLACES RESTAURANTS,7/15/2017,30.45
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SAINT ANTHONY MAIN THE,MOTION PICTURE THEATERS,7/15/2017,1.5
2018,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SAINT ANTHONY MAIN THE,MOTION PICTURE THEATERS,7/15/2017,1.5
